0,0.001,574.795
100,0.119,335.263
200,0.142,304.543
300,0.157,295.219
400,0.155,290.792
500,0.149,282.134
600,0.155,278.757
700,0.137,279.344
800,0.151,275.421
900,0.159,275.034
1000,0.160,274.988
1100,0.156,276.806
1200,0.147,274.249
1300,0.140,272.834
1400,0.157,271.838
1500,0.137,277.625
1600,0.139,273.700
1700,0.137,272.130
1800,0.150,271.077
1900,0.159,271.608
2000,0.160,270.292
2100,0.149,270.689
2200,0.162,269.662
2300,0.155,274.484
2400,0.159,269.689
2500,0.154,271.645
2600,0.140,271.106
2700,0.157,270.538
2800,0.161,270.905
2900,0.159,269.241
3000,0.160,268.816
3100,0.161,270.131
3200,0.161,268.555
3300,0.152,268.267
3400,0.158,269.726
3500,0.160,268.525
3600,0.159,269.667
3700,0.153,269.503
3800,0.155,268.248
3900,0.150,268.592
4000,0.158,268.830
4100,0.158,267.650
4200,0.157,269.820
4300,0.158,267.573
4400,0.159,271.434
4500,0.151,270.753
4600,0.159,269.028
4700,0.159,269.132
4800,0.157,269.453
4900,0.159,267.201
5000,0.154,267.424
5100,0.158,270.157
5200,0.157,267.743
5300,0.159,267.617
5400,0.158,268.511
5500,0.161,267.780
5600,0.161,267.201
5700,0.161,266.670
5800,0.158,266.867
5900,0.161,267.767
6000,0.160,268.565
6100,0.143,275.650
6200,0.157,267.111
6300,0.156,267.204
6400,0.162,266.123
6500,0.160,266.060
6600,0.162,267.251
6700,0.160,267.973
6800,0.162,266.441
6900,0.158,269.754
7000,0.163,266.123
7100,0.160,266.592
7200,0.160,265.786
7300,0.154,268.107
7400,0.162,266.451
7500,0.157,265.936
7600,0.164,265.776
7700,0.160,265.651
7800,0.164,265.407
7900,0.162,265.840
8000,0.165,265.337
8100,0.163,265.434
8200,0.161,266.153
8300,0.162,265.872
8400,0.160,264.986
8500,0.168,274.666
8600,0.169,264.369
8700,0.166,266.174
8800,0.166,265.581
8900,0.171,264.716
9000,0.163,264.123
9100,0.165,263.677
9200,0.166,263.231
9300,0.168,267.624
9400,0.162,264.817
9500,0.167,263.133
9600,0.173,262.237
9700,0.179,263.251
9800,0.169,262.360
9900,0.164,261.547
10000,0.171,263.246
10100,0.178,260.754
10200,0.185,260.305
10300,0.174,260.362
10400,0.188,260.632
10500,0.168,262.510
10600,0.173,263.627
10700,0.176,258.297
10800,0.197,258.294
10900,0.190,257.419
11000,0.189,257.699
11100,0.186,255.646
11200,0.196,255.093
11300,0.218,255.559
11400,0.225,253.630
11500,0.193,254.360
11600,0.215,252.416
