136.94,104.33
140.46,112.37
139,101.58
138.55,126.7
141.08,115.25
141.21,111.87
140.04,122.32
135.92,115.8
139.69,99.531
137.83,114.8
138.02,109.53
139.66,119.25
135.5,105.81
140.37,122.49
137.41,115.41
141.1,111.06
137.89,118.64
142.03,110.55
138.37,116.78
140.15,102.5
136.59,108.47
140.3,106.09
139.24,114.68
140.22,103.15
133.61,99.644
137.89,106.93
136.54,118.95
140.18,109.58
138.78,99.6
140.13,114.59
140.92,113.72
137.2,110.08
136.02,105.02
138.48,115.47
138.01,106.78
139.35,108.87
137.83,108.61
140.83,100.36
136.66,112.74
136.07,117.77
136.07,109.98
134.89,115.37
137.32,124.67
137.62,112.85
134.34,108.24
137.72,115.05
137.1,111.83
139.37,103.41
140.53,107.83
136.84,111.35
138.67,114.54
135.4,115.2
140.37,105.49
138.92,105.05
138.87,119.01
137.38,126.23
137.42,110.13
139.62,100.95
137.28,106.79
139.43,118.67
140.26,115.92
140.64,108.29
137.52,117.43
139.69,115.16
135.81,108.94
137.23,112.49
137.65,110.29
137.93,106.67
137.27,112.69
138.94,122.97
134.88,116.07
136.68,119.58
140.1,102.43
137.69,108.22
139.68,108.54
137.9,124.15
136.88,112.05
139.92,106.57
140.75,111.14
134.4,123.4
135.64,108.92
136.17,118.27
137.11,104.45
137.85,121.75
136.22,107.85
138.48,100.95
136.09,115.26
137.42,122.97
139.14,121.77
141.95,113.9
140.11,101.6
140.66,102.01
135.89,102.51
134.17,98.942
136.88,104.77
138.15,123.21
139.99,103.28
139.13,100.76
138.84,125.36
136.11,119.98
139.68,119.49
134.63,123.61
137.88,112.49
136.49,108.22
136.36,111.59
137.37,116.43
134.02,117.76
135.89,115.85
137.22,107.49
137.28,113.96
136.02,102.48
142.6,106.46
140.44,106.99
137.47,102.02
138.87,122.04
138.26,116.41
138.54,124.12
140.26,101.32
138.78,115.76
137.68,117.84
137.5,103.22
139.6,104.02
134.73,104.52
138.61,101.19
138.35,116.76
138.8,104.26
137.14,105.54
139.42,110.99
135.81,110.73
138.42,106.86
136.69,107
135.45,105.28
141.14,122.64
140.33,106.55
138.04,117.35
140.22,111.38
139.71,115.87
136.75,113.19
139.58,124.83
135.01,115.17
140.51,102.03
138.43,102.53
135.57,116.32
138.81,122.38
141.33,101.11
142.19,121.17
141,122.87
133.92,117.62
139.38,116.14
140.52,102.07
140.34,101.08
139.35,125.06
140.69,106.06
135.15,101.56
141.91,120.47
141.6,107.21
137.43,115.16
138.96,125.51
139.6,120.59
138.23,119.02
136.52,99.783
133.54,103.52
138.93,114.77
136.95,108.38
136.85,113.97
134.75,111.88
136.28,107.52
136.04,125.14
136.84,112.71
135.58,115.2
138.11,110.82
138.6,107.88
136.58,108.16
134.67,124.18
140.6,113.81
136.22,101.84
136.11,118.27
137.15,117.48
136.04,117.09
133.65,98.995
137.49,103.13
135.66,102.29
136.73,123.57
140.83,105.65
138.31,125.23
136.94,109.21
141.26,111.52
140.18,119.57
139.4,118.6
136.71,111.31
142.53,124.3
138.94,109.52
137.05,115.82
139.41,102.13
136.19,118.39
135.79,107.45
141.59,125.53
137.44,105.95
136.75,100.05
134.53,120.31
134.81,119.54
138.19,122.99
141.05,124.21
140.6,119.01
140.86,122.56
135.83,124.09
138,120.86
141.24,117.4
135.91,112.71
138.95,106.16
139.51,101.7
139.7,116.35
137.41,103.44
140.08,118.76
138.68,123.2
139.71,101.58
135.91,111.01
137.97,100.45
137.55,125.63
141.5,110.08
142.06,107.93
136.92,119.01
137.79,116.32
136.71,109.9
141.48,116.59
140.57,120.75
139.81,116.71
141.26,111.14
140.49,108.54
139.24,124.37
139.48,110.65
137.52,107.59
140.27,103.87
137.22,110.21
137.48,107.24
136.94,100.3
138.3,107.62
136.53,111.77
138.46,110.7
134.78,106.5
136.21,101.86
137.48,120.55
140.15,123.93
136.31,104.07
139.75,113.37
135.34,108.9
138.16,119.31
137.84,120.18
136.82,118.08
141.02,108.24
136.48,123.66
138.47,118.37
138.34,111.58
136.07,114.36
136.32,104.93
136.5,114.73
139.18,108.98
136.73,107.87
140.08,100.59
141.15,100.46
138.29,120.41
136.29,109.29
135.43,105.93
137.27,109.91
135.52,117.63
139.44,114.33
138.22,119.86
138.27,105.45
139.1,123.09
138.5,110.76
137.26,116.08
138.04,111.11
136.51,124.85
139.05,120.97
135.54,109.59
138.12,124.4
136.79,114.44
139.14,101.08
138.27,114.16
136.5,107.59
138.74,110.03
135.71,101.29
134.55,123.6
138.06,108.84
136.37,114.08
137.1,123.93
141.6,111.81
139.21,123.58
135.18,112.03
142.98,119.09
136.94,111.83
134.34,101.37
136.36,115.32
136.29,116.34
139.8,107.26
139.19,105.32
134.58,117.22
134.81,120.47
139.16,105.59
137.22,100.34
137.49,107.91
138.86,117.82
139.56,104.45
135.98,106.73
135.04,100.21
139.34,105.07
140.18,115.95
135.66,118.78
139.78,113.03
137.85,103.34
135.48,107.25
140.24,113.3
141.38,117.01
139.63,115.54
139.68,104.15
138.53,118.46
139.79,111.39
138.79,111.41
140.95,103.99
135.55,118.31
138.7,106.33
138.71,113.32
137.21,104.35
137.29,117.4
135.99,113.62
139.83,120.62
137.76,101.62
136.91,102.26
138.22,114.98
137,112.12
140.07,104.63
135.3,124.43
141.19,112.87
141.09,111.72
139.51,121.26
137.51,126.18
135.45,119.94
136.58,118.24
137.43,110.67
136.27,111.69
139.03,104.02
139.03,122.59
142.03,116.26
136.97,102.92
139.85,113.3
135.68,103.26
139.47,116.25
140.18,114.24
136.23,110.45
136.47,114.78
135.56,113
136.55,106.09
140.14,122.09
139.09,115.87
138.75,106.6
137.78,122.91
138.47,108.72
139.81,123.02
139.96,113.55
140.64,117.82
138.73,118.68
135.49,120.16
141.01,121.74
135.75,106.34
139.06,102.02
141.3,112.57
137.96,117.39
139.34,108.87
141.49,124.07
137.65,122.15
135.64,113.11
141.22,104.74
140.27,100.55
134.83,109.26
137.19,101.61
136.94,120.84
138.76,104.2
137.88,107.57
140.16,103.87
137.76,108.97
135.16,104.02
136.12,107.75
134.02,117.52
136.51,112.26
137.04,108.63
137.39,110.75
136.39,125.21
139.8,115.63
137.48,105.28
136.92,106.98
137.83,111.65
139.76,113.99
136.19,110.41
139.11,105.63
136.44,115.6
138.22,100.58
136.8,105.44
138.74,111.62
133.69,118.57
136.3,104.7
139.7,104.02
136.52,104.76
135.04,99.085
140.08,121.4
138.1,109.28
139.95,111.72
137.02,117.33
139.15,103.59
138.34,105.25
142.35,125.04
135.42,121.83
139.91,100.36
136.25,121.35
137.69,116.84
137.22,111.11
134.83,123.15
134.67,116.2
138.82,108.54
136.5,105.84
133.8,100.09
140.37,122.78
137.38,117.12
139.36,108.38
139.24,113.29
139.42,104.93
137.15,118.99
137.76,122.53
137.71,117.71
139.27,100.4
139.71,109.42
138.02,107.91
138.05,107.85
137.45,118.31
139.74,124.37
135.46,115.1
135.46,116.97
138.38,101.29
134.89,118.37
139.8,99.951
140.91,119.25
141.17,117.79
142.02,112.6
135.44,115.39
137.54,105.74
139.33,110.15
134.93,116.89
135.87,112.1
137.45,103.86
135.88,106.66
139.75,111.98
137.61,114
137.54,123.85
137.15,106.45
137.93,104.51
135.81,117.28
139.65,118.67
139.27,116.64
137.82,108.35
138.31,116.09
137.85,125.85
137.85,110.48
138.03,103.7
137.67,107.19
139.64,100.6
137.32,116.98
135.17,101.55
138.04,111.67
137.61,112.01
136.83,105.73
139.21,120.66
139.54,99.844
137.28,109.37
141.2,102.09
139.38,100.96
139.28,112.56
134.78,116.72
139.26,112.96
137.95,99.943
137.17,101.02
139.26,120.82
138.18,114.43
137.36,100.43
135.02,109.8
139.58,113.86
141.99,114.51
137.63,119.85
138.73,101.97
137.5,114.42
136.85,112.83
140.95,124.51
136.82,122.92
138.82,105.57
140.43,119.52
141.59,110.31
136.17,103.68
134.82,106.97
133.61,123.06
135.69,103.33
139.28,105.99
141.4,103.21
135.71,118.85
137.97,107.42
141.2,114.13
137.21,121.93
139.85,105.77
139.75,113.86
142.02,107.17
138.77,122.26
138.54,124.18
139.45,110.15
139.15,103.53
138.93,108.49
137.75,115.84
132.84,122.91
136.87,123.26
138,111.91
138.23,107.95
139.26,115.1
135.81,123.07
137.15,118.96
141.44,100.95
140.69,106.45
137.4,124.9
137.15,123.12
138.31,101.78
141.4,114.47
139.33,103.01
141.31,108.58
133.61,100.78
136.67,104.53
140.04,108.89
136.2,102.41
136.6,117.51
141.49,110.93
141.11,123.34
135.66,113.07
139.65,108.15
135.92,123.39
136.81,110.31
139.39,103.99
142.61,117.66
140.31,111.29
138.76,122.03
135.08,111.1
136.38,104.87
134.41,122.62
134.36,118.34
137.03,99.788
138.4,120.45
137.98,122.51
136.39,117.98
139.52,107.71
138.65,102.2
140.15,101.66
140.96,108.98
138.56,124.86
138.55,116.16
141.38,103.6
137.18,112.29
141.9,123.38
135.18,123.56
138.84,121.95
136.95,115.59
140.24,99.815
139.63,108.71
137.98,119.82
139.2,101.62
137.47,112.13
137.21,115.22
139,117.23
139.8,125.19
136.18,124.35
134.6,102.28
136.59,105.85
135.94,102.93
141.12,114.49
139,116.23
133.87,116.28
136.85,106.71
136.85,101.59
138.41,102.66
138.83,107.21
136.84,118.34
136.28,102.11
141.64,116.03
138.13,113.87
134.47,122.42
135.56,122.89
138.89,112.25
137.25,121.67
140.48,107.7
134.66,101.83
137.16,106.84
137.01,122.04
139.24,108.5
137.29,119.82
140,102.11
135.11,110.28
141.68,116.21
136.17,104.56
138.29,121.58
139.16,107.69
135.69,113.29
136.09,111.11
138.12,112.52
135.17,107.15
138.61,110.93
138.18,122.22
140.78,112.23
137.47,118.71
136.29,106.04
136.48,120.39
135.8,101.24
138.26,119.74
141.17,106.21
138.39,113.84
139.96,114.6
140.86,112.05
138.59,123.73
136.84,121.47
136.96,108.69
137.15,118.91
139.46,123.09
136.31,119.74
139.78,104.33
138.01,105.64
138.04,103.27
137.09,111.21
139.03,121.07
136.82,102.67
139.94,115.78
139.02,115.7
140.41,121.82
140.1,113.44
139.76,101.46
138.28,111.91
136.87,120.63
141.55,122.52
135.59,111.97
138.57,104.59
140.14,121.29
136.54,120.33
137.1,120.04
138.04,114.48
139.57,103.57
139.2,119.86
137.07,119.09
137.72,100.7
140.44,115.85
138.36,119.08
139.16,113.47
139.54,115.09
140.62,123.71
138.35,115.81
138.5,116.52
140.33,103.11
138.88,109
134.45,115.59
137.45,116.76
140.08,117.15
139.59,114.59
137.65,125.18
142.3,109.43
136.18,103.55
140.35,105.7
135.99,104.34
135.19,101.12
136.05,109.03
139,111.53
136.3,115.74
137.72,122.15
139.58,110.61
135.55,109.21
138.27,105.18
141.37,125.43
138.24,102.93
138.97,109.7
137.75,122.79
140.59,117.57
138.76,111.8
140.82,108.69
141.12,105.92
136.44,112.86
135.21,115.2
135.27,125.01
135.39,118.39
135.38,123.23
136.59,115.36
139,104.32
141.01,113.79
137.28,110.58
141.04,105.49
135.45,122.09
135.24,118.25
138.43,121.08
141.53,118.7
136.08,103.46
141.07,103.49
139.28,108.77
137.56,119.81
134.21,109.43
140.97,112.45
138.62,123.85
137.87,125.14
136.08,113.82
137.86,107.27
139.77,113.58
136.46,112.41
134.8,120.02
139.7,109.38
139.11,120.4
139.97,105.32
136.01,118.79
140.69,116.31
139.31,105.39
138.46,122.15
139.06,100.39
139.53,118.87
138.46,115.92
139.03,110.3
134.92,113.18
139.77,99.781
139.73,103.28
138.95,121.55
137.67,109.87
134.14,113.32
139.91,120.44
139.95,112.12
136.52,125.31
136.72,109.14
136.59,117.99
141.15,111.68
138.84,113.26
133.92,116.85
139.25,107.15
135.89,118.84
140.49,112.11
134.18,100.14
141.2,102.61
138.69,119.64
133.11,104.53
140.89,113.11
136.21,112.02
139.93,102.68
139.87,124.3
135.67,118.64
136.5,121.25
137.61,118.88
140.36,99.511
137.47,124.12
137.92,120
137.53,112.82
138.45,122.81
135.41,119.71
137.62,105.85
135.51,105.82
134.4,114.41
137.38,109.23
135.8,116.89
138.82,112.27
135.36,111.28
137.97,106.14
139.76,105.95
137.13,101.98
141.19,119.2
135.62,116.27
137.29,107.82
137.83,101.67
140.08,119.48
138.81,121.87
137.22,105.58
136.01,102.39
137.16,100.82
135.44,109.4
138.34,116.03
135.33,122
136.15,119.85
136.04,122.26
136.86,102.7
137.76,113
138.92,111.69
139.89,100.98
133.93,107.07
140.19,111.97
140.74,106.2
137.86,124.11
138.74,114.76
140.07,100.71
140.56,103.11
135.95,109.52
138.26,109.29
139.15,101.54
134.34,124.42
134.51,122.75
139.66,101.47
138.66,123.58
134,117.34
137.8,122.9
135.7,125.17
138.19,118.31
136.62,119.06
135.64,118.98
136.42,106.02
139.82,114.89
134.09,107.12
140.12,122.72
139.92,122.44
140.15,102.12
138.75,105.83
137.19,104.73
141.21,100.94
136.07,124.04
138.63,106.4
139.06,108.93
136.37,123.11
139.25,112.27
136.31,118.74
135.06,119
142.13,109.36
135.05,119.1
140.26,103.06
136.95,104.83
140.63,113.71
137.59,123.52
136.9,100.97
136.56,116.46
137.83,103.44
137,119.54
135.57,120.86
136.79,109.04
142.08,124.22
136.89,106.17
136.28,110.14
138.6,100.63
135.88,115.07
136.76,117.81
140.13,124.4
139.87,117.54
138.68,109.81
139.18,105.05
136.28,101.69
137.2,120.25
135.11,121.54
136.37,118.55
138.22,107.4
135.22,106.81
137.23,122.83
136.54,106.23
141.3,106.81
137.09,100.6
140.15,106.21
142.68,118.21
138.68,122.44
137.42,108.23
136.12,106.62
136.21,125.37
137.17,109.79
141.39,104.88
139.42,108.89
135.71,109.89
139.09,101.16
136.37,102.41
137.3,122.25
139.98,104.73
139.52,108.06
138.04,120.72
139.69,123.95
137.12,120.48
136.88,110.61
137.45,117.24
141.48,107
140.28,101.36
137.01,100.06
135.74,105.41
139.48,110.09
136.52,109.46
138.34,110.17
136.41,120.81
138.39,118.52
135.42,107.68
137.53,106.51
135.8,107.5
135.73,117.33
138.47,109.26
136.72,114.07
138.65,113.97
138.16,101.87
135.58,115.14
138.15,109.79
135.39,114.34
136.75,118.33
139.38,104.2
139.05,116.3
137.21,109.11
138.98,117.56
135.02,107.82
139.97,123.76
140.24,117.53
140.06,119.79
136.29,120.17
137.37,117.3
140.76,121.02
140.49,120.59
138.17,111.8
135.54,99.995
135.09,108.2
139.49,99.715
138.2,117.59
139.72,110.42
136.74,110.94
140.53,109.33
140.38,125.58
135.57,123.37
137.64,100.74
137.17,120.85
137.55,107.79
138.39,118.9
135.38,104.92
140.41,115.64
139.41,120.72
136.64,112.96
139.96,105.05
137.82,110.81
137.86,102.03
138.78,123.07
139.36,115.85
135.85,106.77
142.4,105.58
136.52,108.66
137.79,103.25
139.1,100.57
140.17,112.66
140.01,107.43
134.88,116.64
139.89,110.08
137.57,107.57
136.12,99.776
134.93,109.84
140.91,108.35
136.82,112.85
137.41,105.26
137.82,103.91
138.92,114.46
140.66,115.24
140.51,102.78
141.7,122.35
139.83,121.07
140.37,107
135.12,110.65
138.9,108.72
140.04,102.77
136.52,117.96
136.67,113.13
137.3,106.95
136.88,102.73
138.1,107.12
134.68,112.13
137.35,120.91
135.22,113.03
137.35,118.82
136.58,107.22
136.72,118.16
140.43,103.52
135.53,113.6
141.13,119.94
138,125.22
136.39,119.93
135.83,116.75
135.57,114.77
137.12,118.5
136.82,105.84
138.46,108.02
138.53,105.76
140.92,118.91
140.3,99.474
138.32,102.45
138.26,107.32
135.73,116.1
136.42,112.18
139.85,118.12
134.33,102.91
135.93,105.14
135.26,107.23
138.7,115.99
136.14,111.16
137.63,106.76
135.47,124.87
138.74,104.29
136.71,109.36
137.36,107.15
137.58,119.89
136.58,108.25
137.91,119.96
137.01,116.58
135.95,107.8
139.53,120.39
141.24,111.67
137.61,109.6
141.09,118.74
136.39,115.84
140.39,120.86
137.93,101.09
138.09,122.16
138.76,122.3
138.02,118.47
133.51,101.16
133.65,112.73
138.02,117.19
138.15,116.43
134.96,104.76
140.33,102.9
140.82,120.5
136.66,99.017
136.25,100.44
137.11,124.79
140.22,99.582
138.89,118.22
139.9,104.02
140.4,122.23
136.69,109.07
137.76,106.39
138.75,121.57
137.4,121.85
135.71,124.63
137.16,115.66
136.61,105.54
137.5,109.78
139.95,106.43
138.05,113.55
136.34,106.37
137.34,112.32
138.56,115.84
136.46,106.07
137.12,114.59
140.95,105.02
137.73,123.35
141.71,112.1
141.51,113.15
135.59,99.114
139.58,122.46
139.36,121.71
136.77,125.59
135.88,99.941
142.71,123.94
136.37,124.62
136.86,110.04
140.06,127.14
140.22,104.71
137.64,114.94
138.33,104.22
140.66,119.68
138.55,122.55
133.53,117.41
138.24,110.78
138.57,107.69
134.89,107.19
141.92,110.45
137.46,105.11
136.91,119.34
140.35,105.78
134,101.61
138.05,119.51
140.44,114.21
135.78,106.32
139.81,111.1
139.75,120.85
137.03,120.34
135.09,119.33
135.99,114.49
135.8,116.38
136.13,105.72
135.84,107.79
136.38,125.87
140.66,111.33
135.43,103.82
139.36,117.12
136.66,126.13
139.03,111.02
139.26,121.45
139,108.83
135.06,111.19
140.04,121.5
138.19,120.38
136.71,111.05
139.13,121.17
138.16,119.55
134.32,110.89
140.87,106.05
139.21,121.07
136.22,119.95
136.83,110.93
139.8,120.29
139.62,103.46
138.85,116.18
135.2,123.76
138.06,109.33
141.97,101.27
138.84,115.59
137.09,109.93
133.95,123.78
133.86,113.46
136.92,110.87
135.11,100.87
141.6,105.73
136.24,107.4
139.01,114.56
139.3,110.1
135.96,106.61
137.13,116.82
137.81,104.55
140.15,111.31
137.03,117.91
136.67,110.53
136.39,107.19
140.55,108.69
136.19,118.24
136.27,120.42
136.27,119.95
138.82,114.97
139,117.06
135.18,102.84
137.22,114.65
136.9,121.3
134.93,119.78
137.82,115.29
138.65,110.58
140.88,111.5
135.13,122.57
135.75,116.01
140.9,112.03
140.57,116.32
139.77,102.32
135.5,115.32
136.75,119.12
139.5,102.95
133.67,122.97
140.49,117.46
136.95,118.6
135.93,100.03
139.33,100.77
138.43,119.94
138.18,116.4
138.24,115.82
139.56,101.91
140.03,109.09
139.15,111.01
133.34,101
140.3,120.11
137.52,111.91
138.81,108.55
135.45,109.11
135.33,120.59
137.9,108.84
141.33,112.22
140.45,104.19
141.96,116.11
137.82,116
138.98,113.1
137.06,115
138.8,122.64
140.46,115.84
136.74,121.71
141.53,113.77
139.67,108.88
138.41,101.07
137.38,108.2
136.43,124.38
135.62,102.65
139.29,100.57
137.35,126.77
140.52,104
134.41,117.49
135.34,111.91
135.94,112.96
134.87,111.61
137.4,102.05
136.52,108.46
139.91,112.41
136.36,122.13
139.86,116.38
138.69,124.42
141.47,104.2
136.73,104.24
136.37,116.76
140.7,114.49
137.07,100.97
135.57,121.67
137.71,102.51
138.78,101.76
139.41,111.88
137.02,110.19
135.63,123.9
133.81,116.42
138.03,117.86
139.91,102.44
138.34,120.96
139.62,120.16
141.38,116.84
138.27,111.66
139.14,107.33
137.65,111.86
138.89,110.98
134.75,125.57
140.44,112.55
137.77,108.69
137.22,98.417
139.71,106.12
140.01,103.96
135.15,102.38
137.2,101.86
137.83,121.71
139.78,108.88
139.78,116.45
141.97,112.37
135.67,105.28
136.17,105.88
137.54,123.43
140.58,115.75
138.25,115.55
140.19,120.68
137.55,112.01
139.74,110.18
135.26,114.35
141.74,112.15
136.45,105.56
137.84,118.91
136.17,109.1
136.63,116.52
135.75,112.76
137.53,124.85
136.04,109.18
140.56,103.97
141.93,105.87
140.91,104.95
139.97,110.02
138.03,99.606
137.59,104.98
140.15,103.87
136.37,120.8
141.34,123.07
134.65,118.72
136.26,114.98
139.07,104.88
138.54,119.3
134.84,112.53
140.34,120.15
136.17,109.69
140.72,108.89
139.76,121.43
137.4,119.93
134.12,106.43
136.99,122.07
139.6,104.49
135.31,108.17
137.06,115.78
140.16,109.76
140.6,106.31
137.28,103.98
140.19,103.22
136.44,102.52
139.19,108.48
136.97,104.67
136.49,121.94
138.57,124.41
138.46,121.13
135.29,105.5
138.61,121.09
137.77,119.67
140.49,123.83
136.32,123.99
136.21,110.27
139.06,120.59
138.8,103.72
137.8,107.31
140.73,106.09
137.49,126.16
137.53,106.62
