0,0.030,667.585
100,0.157,310.450
200,0.171,294.819
300,0.166,287.600
400,0.168,282.782
500,0.175,279.278
600,0.170,279.175
700,0.175,276.887
800,0.170,276.183
900,0.177,275.297
1000,0.173,277.729
1100,0.175,274.720
1200,0.172,276.892
1300,0.167,275.200
1400,0.164,274.653
1500,0.169,280.923
1600,0.170,273.503
1700,0.157,274.079
1800,0.176,273.373
1900,0.171,278.272
2000,0.176,273.962
2100,0.176,273.117
2200,0.174,275.948
2300,0.175,273.043
2400,0.171,272.906
2500,0.177,272.197
2600,0.170,273.318
2700,0.175,272.489
2800,0.177,272.966
2900,0.175,271.818
3000,0.173,276.694
3100,0.175,272.743
3200,0.171,273.238
3300,0.177,273.380
3400,0.176,271.685
3500,0.165,271.940
3600,0.173,273.952
3700,0.180,272.415
3800,0.176,271.123
3900,0.178,273.069
4000,0.176,272.920
4100,0.180,270.783
4200,0.175,274.129
4300,0.171,275.920
4400,0.173,273.992
4500,0.171,273.509
4600,0.177,270.722
4700,0.177,270.682
4800,0.180,270.056
4900,0.180,270.599
5000,0.177,270.133
5100,0.177,271.595
5200,0.176,269.564
5300,0.175,272.184
5400,0.176,269.525
5500,0.181,269.654
5600,0.184,268.321
5700,0.174,274.671
5800,0.184,268.859
5900,0.182,269.744
6000,0.182,267.061
6100,0.185,264.934
6200,0.184,267.904
6300,0.177,267.007
6400,0.189,264.347
6500,0.186,262.494
6600,0.191,263.110
6700,0.190,261.325
6800,0.190,260.541
6900,0.191,266.330
7000,0.186,261.825
7100,0.193,259.488
7200,0.199,255.385
7300,0.199,256.526
7400,0.198,251.677
7500,0.214,255.736
7600,0.217,251.994
7700,0.217,251.748
7800,0.212,253.845
7900,0.204,258.010
8000,0.212,253.462
8100,0.243,242.809
8200,0.181,255.933
8300,0.214,250.337
8400,0.229,244.541
8500,0.227,245.017
8600,0.266,236.183
8700,0.255,235.723
8800,0.242,237.855
8900,0.265,234.056
9000,0.256,233.332
9100,0.249,233.568
9200,0.194,251.756
9300,0.254,234.493
9400,0.255,232.486
9500,0.266,228.946
9600,0.270,229.457
9700,0.256,233.199
9800,0.276,225.641
9900,0.212,245.859
10000,0.261,230.406
10100,0.270,228.718
10200,0.273,222.800
10300,0.263,227.317
10400,0.260,229.263
10500,0.275,224.635
10600,0.270,227.602
10700,0.281,221.622
10800,0.294,219.588
10900,0.289,219.494
11000,0.286,219.654
11100,0.284,220.146
11200,0.265,225.339
11300,0.288,217.849
11400,0.288,218.680
11500,0.235,233.323
11600,0.275,222.618
11700,0.288,217.162
11800,0.274,221.770
11900,0.303,215.438
12000,0.254,228.826
12100,0.296,215.112
12200,0.303,215.729
12300,0.281,219.489
12400,0.289,217.637
12500,0.303,213.068
12600,0.280,219.112
12700,0.296,214.900
12800,0.294,214.773
12900,0.306,212.014
13000,0.228,235.344
13100,0.273,221.428
13200,0.307,213.494
13300,0.302,213.521
13400,0.310,210.951
13500,0.311,210.784
13600,0.248,231.242
13700,0.304,210.422
13800,0.307,210.969
13900,0.306,210.535
14000,0.309,210.211
14100,0.267,221.657
14200,0.312,209.775
14300,0.301,212.325
14400,0.311,208.834
14500,0.241,229.044
14600,0.310,208.482
14700,0.310,209.224
14800,0.295,213.679
14900,0.310,209.103
15000,0.293,214.290
15100,0.281,218.977
15200,0.300,213.034
15300,0.300,211.665
15400,0.309,208.586
15500,0.309,209.427
15600,0.306,210.167
15700,0.313,207.311
15800,0.309,207.184
15900,0.307,208.772
16000,0.275,218.927
16100,0.301,211.071
16200,0.297,211.448
16300,0.313,208.214
16400,0.308,207.943
16500,0.306,208.781
16600,0.308,207.679
16700,0.303,211.162
16800,0.316,205.764
16900,0.300,210.581
17000,0.312,206.683
17100,0.316,205.990
17200,0.311,206.950
17300,0.295,212.228
17400,0.302,209.629
17500,0.311,205.863
17600,0.314,205.920
17700,0.309,207.469
17800,0.263,222.522
17900,0.314,205.728
18000,0.318,206.374
18100,0.314,206.114
18200,0.318,204.832
18300,0.314,206.602
18400,0.318,205.219
18500,0.321,204.283
18600,0.312,207.088
18700,0.314,206.602
18800,0.319,206.484
18900,0.319,204.539
19000,0.319,206.294
19100,0.309,206.861
19200,0.318,205.818
19300,0.321,204.211
19400,0.282,217.734
19500,0.304,209.356
19600,0.304,209.298
19700,0.261,223.566
19800,0.317,204.860
19900,0.259,226.749
20000,0.316,205.634
20100,0.324,203.528
20200,0.310,207.076
20300,0.294,211.790
20400,0.318,203.404
20500,0.316,204.859
20600,0.287,214.435
20700,0.311,205.936
20800,0.322,203.047
20900,0.318,203.785
21000,0.316,203.995
21100,0.317,204.926
21200,0.319,204.063
21300,0.321,203.496
21400,0.306,207.726
21500,0.323,202.839
21600,0.328,202.732
21700,0.289,213.264
21800,0.316,204.769
21900,0.320,203.881
22000,0.321,204.060
22100,0.315,205.642
22200,0.323,203.632
22300,0.328,202.376
22400,0.322,202.529
22500,0.321,203.280
22600,0.292,211.637
22700,0.323,203.368
22800,0.327,202.408
22900,0.319,205.249
23000,0.321,203.108
23100,0.324,202.435
23200,0.287,213.913
23300,0.326,202.484
23400,0.315,203.488
23500,0.309,205.687
23600,0.313,205.134
23700,0.324,202.865
23800,0.325,202.239
23900,0.313,205.419
24000,0.318,203.153
24100,0.281,216.121
24200,0.320,203.815
24300,0.313,205.513
24400,0.320,204.833
24500,0.323,202.769
24600,0.299,209.634
24700,0.304,208.241
24800,0.311,205.829
24900,0.301,210.863
25000,0.326,202.556
25100,0.303,208.071
25200,0.296,211.955
25300,0.328,201.642
25400,0.327,202.762
25500,0.326,202.262
25600,0.320,203.301
25700,0.325,201.967
25800,0.288,214.078
25900,0.329,201.643
26000,0.331,201.325
26100,0.321,201.806
26200,0.325,202.757
26300,0.312,205.241
26400,0.328,201.831
26500,0.321,203.523
26600,0.315,205.295
26700,0.323,203.752
26800,0.326,201.176
26900,0.301,209.240
27000,0.327,201.970
27100,0.321,202.233
27200,0.315,204.752
27300,0.325,202.052
27400,0.331,201.201
27500,0.324,201.434
27600,0.318,203.804
27700,0.325,201.819
27800,0.301,210.027
27900,0.328,201.287
28000,0.315,204.389
28100,0.295,212.192
28200,0.329,201.582
28300,0.322,202.209
28400,0.329,201.136
28500,0.326,201.933
28600,0.327,201.209
28700,0.321,202.145
28800,0.319,203.734
28900,0.329,201.356
29000,0.323,202.050
29100,0.327,201.162
29200,0.325,203.441
29300,0.317,204.522
29400,0.323,202.357
29500,0.324,201.866
29600,0.326,201.401
29700,0.328,201.335
29800,0.326,201.131
29900,0.328,200.921
30000,0.315,205.766
30100,0.322,200.725
30200,0.314,205.822
30300,0.301,211.520
30400,0.306,207.704
30500,0.327,200.970
30600,0.324,201.728
30700,0.324,201.899
30800,0.324,202.289
30900,0.329,200.626
31000,0.300,209.910
31100,0.329,200.804
31200,0.311,206.391
31300,0.324,202.027
31400,0.318,204.099
31500,0.328,200.989
31600,0.321,202.746
31700,0.317,205.278
31800,0.319,203.950
31900,0.318,203.738
32000,0.302,208.926
32100,0.313,206.038
32200,0.326,202.475
32300,0.325,202.420
32400,0.303,209.367
32500,0.328,201.683
32600,0.312,206.311
32700,0.314,206.264
32800,0.324,201.373
32900,0.324,201.327
33000,0.327,200.856
33100,0.301,209.385
33200,0.322,203.015
33300,0.311,207.671
33400,0.323,202.629
33500,0.327,201.321
33600,0.315,204.663
33700,0.328,200.847
33800,0.327,200.412
33900,0.319,202.418
34000,0.325,201.975
34100,0.316,204.737
34200,0.330,201.279
34300,0.324,201.825
34400,0.321,203.251
34500,0.326,201.056
34600,0.328,200.656
34700,0.304,208.314
34800,0.333,201.020
34900,0.324,201.488
35000,0.327,201.461
35100,0.320,203.722
35200,0.323,202.781
35300,0.315,204.088
35400,0.322,201.905
35500,0.320,202.884
35600,0.325,201.315
35700,0.329,200.658
35800,0.302,210.547
35900,0.328,200.513
36000,0.330,200.380
36100,0.329,201.283
36200,0.325,201.111
36300,0.311,205.692
36400,0.316,206.123
36500,0.326,201.134
36600,0.323,203.916
36700,0.318,204.311
36800,0.328,200.635
36900,0.307,207.116
37000,0.329,200.244
37100,0.330,200.257
37200,0.325,201.752
37300,0.329,201.339
