0,0.000,655.445,0.00210
20,0.110,344.730,0.00210
40,0.150,311.790,0.00210
60,0.160,305.075,0.00209
80,0.100,300.702,0.00209
100,0.140,301.888,0.00209
120,0.170,296.501,0.00209
140,0.120,293.311,0.00209
160,0.230,266.342,0.00208
180,0.160,261.688,0.00208
200,0.240,252.335,0.00208
220,0.220,274.103,0.00208
240,0.180,254.881,0.00208
260,0.180,247.022,0.00207
280,0.210,263.630,0.00207
300,0.190,256.468,0.00207
320,0.090,272.310,0.00207
340,0.200,253.540,0.00207
360,0.210,255.717,0.00206
380,0.210,257.517,0.00206
400,0.220,252.609,0.00206
420,0.190,245.804,0.00206
440,0.180,245.321,0.00206
460,0.100,250.478,0.00205
480,0.150,241.075,0.00205
500,0.190,257.030,0.00205
520,0.160,242.559,0.00205
540,0.140,244.488,0.00205
560,0.210,271.624,0.00204
580,0.200,247.380,0.00204
600,0.170,255.765,0.00204
620,0.250,241.526,0.00204
640,0.180,244.805,0.00204
660,0.200,240.865,0.00204
680,0.210,251.266,0.00203
700,0.200,237.618,0.00203
720,0.260,226.024,0.00203
740,0.150,244.193,0.00203
760,0.240,235.810,0.00203
780,0.220,224.721,0.00202
800,0.120,253.084,0.00202
820,0.160,237.552,0.00202
840,0.260,222.295,0.00202
860,0.310,221.568,0.00202
880,0.210,238.944,0.00201
900,0.200,226.625,0.00201
920,0.230,243.852,0.00201
940,0.250,225.174,0.00201
960,0.210,231.049,0.00201
980,0.220,235.662,0.00200
1000,0.270,234.547,0.00200
1020,0.160,249.498,0.00200
1040,0.250,229.891,0.00200
1060,0.210,240.136,0.00200
1080,0.230,243.192,0.00199
1100,0.260,231.563,0.00199
1120,0.210,237.301,0.00199
1140,0.220,235.127,0.00199
1160,0.200,241.261,0.00199
1180,0.230,233.873,0.00199
1200,0.280,236.824,0.00198
1220,0.220,223.616,0.00198
1240,0.170,233.026,0.00198
1260,0.180,233.021,0.00198
1280,0.210,244.152,0.00198
1300,0.270,229.522,0.00197
1320,0.200,234.252,0.00197
1340,0.230,237.653,0.00197
1360,0.210,218.043,0.00197
1380,0.130,229.387,0.00197
1400,0.170,228.514,0.00196
1420,0.250,218.906,0.00196
1440,0.220,235.260,0.00196
1460,0.200,230.547,0.00196
1480,0.140,241.051,0.00196
1500,0.180,234.695,0.00196
1520,0.210,242.809,0.00195
1540,0.240,228.645,0.00195
1560,0.220,218.362,0.00195
1580,0.130,240.028,0.00195
1600,0.160,238.954,0.00195
1620,0.220,245.649,0.00194
1640,0.160,226.102,0.00194
1660,0.220,229.183,0.00194
1680,0.180,246.187,0.00194
1700,0.210,248.478,0.00194
1720,0.200,225.991,0.00194
1740,0.160,237.114,0.00193
1760,0.170,223.861,0.00193
1780,0.250,230.646,0.00193
1800,0.220,225.036,0.00193
1820,0.170,243.425,0.00193
1840,0.270,233.924,0.00192
1860,0.200,238.471,0.00192
1880,0.170,239.579,0.00192
1900,0.270,223.569,0.00192
1920,0.190,237.624,0.00192
1940,0.200,233.696,0.00192
1960,0.180,224.311,0.00191
1980,0.200,238.323,0.00191
2000,0.160,258.574,0.00191
2020,0.120,243.098,0.00191
2040,0.230,218.470,0.00191
2060,0.230,232.624,0.00190
2080,0.200,240.494,0.00190
2100,0.240,219.820,0.00190
2120,0.120,233.998,0.00190
2140,0.220,227.126,0.00190
2160,0.160,242.684,0.00190
2180,0.280,220.298,0.00189
2200,0.170,233.747,0.00189
2220,0.130,240.900,0.00189
2240,0.250,226.795,0.00189
2260,0.280,223.539,0.00189
2280,0.220,235.228,0.00188
2300,0.240,230.711,0.00188
2320,0.230,225.418,0.00188
2340,0.250,230.401,0.00188
2360,0.190,234.031,0.00188
2380,0.210,225.295,0.00188
2400,0.160,247.698,0.00187
2420,0.180,233.724,0.00187
2440,0.220,218.989,0.00187
2460,0.220,223.048,0.00187
2480,0.190,247.784,0.00187
2500,0.220,235.425,0.00186
2520,0.180,234.087,0.00186
2540,0.270,218.746,0.00186
2560,0.200,239.714,0.00186
2580,0.200,240.554,0.00186
2600,0.250,226.887,0.00186
2620,0.180,239.290,0.00185
2640,0.130,237.202,0.00185
2660,0.170,242.855,0.00185
2680,0.160,228.617,0.00185
2700,0.190,216.920,0.00185
2720,0.190,258.835,0.00185
2740,0.220,224.360,0.00184
2760,0.250,219.887,0.00184
2780,0.250,218.022,0.00184
2800,0.190,227.200,0.00184
2820,0.240,229.086,0.00184
2840,0.130,230.368,0.00184
2860,0.180,243.658,0.00183
2880,0.180,238.395,0.00183
