0,0.086,643.268
100,0.157,311.436
200,0.178,283.084
300,0.178,268.888
400,0.175,266.795
500,0.172,259.966
600,0.177,245.805
700,0.155,252.002
800,0.186,242.254
900,0.177,241.087
1000,0.176,241.990
1100,0.187,235.941
1200,0.178,238.428
1300,0.179,242.899
1400,0.188,235.257
1500,0.191,235.127
1600,0.187,234.158
1700,0.188,233.746
1800,0.171,241.651
1900,0.181,234.650
2000,0.187,236.898
2100,0.187,233.155
2200,0.180,241.707
2300,0.182,234.883
2400,0.187,234.727
2500,0.186,232.054
2600,0.176,249.012
2700,0.180,235.529
2800,0.189,230.108
2900,0.183,240.824
3000,0.187,234.936
3100,0.188,232.655
3200,0.194,230.713
3300,0.185,236.526
3400,0.183,231.721
3500,0.181,233.759
3600,0.186,230.546
3700,0.184,233.932
3800,0.187,230.295
3900,0.187,230.817
4000,0.171,230.960
4100,0.184,235.046
4200,0.175,235.918
4300,0.187,228.619
4400,0.191,229.511
4500,0.177,235.085
4600,0.186,232.016
4700,0.191,232.495
4800,0.177,230.037
4900,0.179,236.847
5000,0.181,228.797
5100,0.189,226.479
5200,0.184,230.202
5300,0.186,229.986
5400,0.193,227.111
5500,0.192,227.688
5600,0.186,234.666
5700,0.193,226.398
5800,0.194,226.468
5900,0.190,228.674
6000,0.197,226.094
6100,0.188,227.900
6200,0.195,226.512
6300,0.199,227.022
6400,0.185,226.585
6500,0.182,233.560
6600,0.189,226.200
6700,0.200,226.216
6800,0.195,226.797
6900,0.196,226.666
7000,0.190,226.209
7100,0.199,225.840
7200,0.190,226.547
7300,0.183,228.627
7400,0.193,232.438
7500,0.204,223.303
7600,0.202,225.842
7700,0.214,224.657
7800,0.198,225.452
7900,0.205,224.060
8000,0.203,235.063
8100,0.199,223.140
8200,0.210,221.305
8300,0.213,224.321
8400,0.223,222.826
8500,0.196,220.274
8600,0.225,222.392
8700,0.223,219.478
8800,0.193,221.595
8900,0.216,222.812
9000,0.245,218.073
9100,0.239,214.053
9200,0.273,215.854
9300,0.283,211.726
9400,0.284,211.650
9500,0.267,209.079
9600,0.239,211.768
9700,0.295,207.526
9800,0.266,208.088
9900,0.189,217.524
10000,0.215,207.897
10100,0.278,205.305
10200,0.313,201.800
10300,0.302,201.166
10400,0.215,210.406
10500,0.330,196.863
10600,0.299,200.043
10700,0.328,195.749
10800,0.341,193.182
10900,0.235,199.219
11000,0.301,198.730
11100,0.288,193.276
11200,0.345,188.095
11300,0.334,191.856
11400,0.346,186.470
11500,0.350,186.424
11600,0.331,185.440
11700,0.411,182.113
11800,0.290,188.651
11900,0.299,184.602
12000,0.317,186.457
12100,0.336,182.888
12200,0.371,178.319
12300,0.356,179.412
12400,0.428,174.841
12500,0.368,178.152
12600,0.322,179.720
12700,0.379,173.152
12800,0.414,172.145
12900,0.237,183.941
13000,0.367,173.445
13100,0.388,170.921
13200,0.421,169.869
13300,0.201,194.149
13400,0.402,167.375
13500,0.432,167.966
13600,0.454,163.924
13700,0.410,166.521
13800,0.458,163.291
13900,0.441,165.677
14000,0.314,173.784
14100,0.443,163.858
14200,0.439,161.398
14300,0.462,159.814
14400,0.393,161.823
14500,0.375,165.137
14600,0.430,162.152
14700,0.475,158.921
14800,0.481,157.046
14900,0.437,157.506
15000,0.382,161.542
15100,0.516,155.196
15200,0.457,152.976
15300,0.435,156.284
15400,0.465,153.642
15500,0.467,155.912
15600,0.493,155.820
15700,0.453,154.542
15800,0.303,169.814
15900,0.433,153.793
16000,0.423,155.488
16100,0.511,148.752
16200,0.470,151.945
16300,0.487,148.824
16400,0.434,150.291
16500,0.430,152.933
16600,0.526,145.178
16700,0.535,144.932
16800,0.500,143.742
16900,0.450,150.008
17000,0.360,156.207
17100,0.548,143.533
17200,0.504,145.131
17300,0.502,144.621
17400,0.535,143.964
17500,0.519,144.093
17600,0.336,154.113
17700,0.514,140.601
17800,0.485,142.041
17900,0.557,139.245
18000,0.409,152.075
18100,0.498,142.420
18200,0.569,137.162
18300,0.502,140.716
18400,0.537,136.988
18500,0.538,136.611
18600,0.571,135.442
18700,0.571,136.741
18800,0.515,138.819
18900,0.447,141.105
19000,0.521,137.499
19100,0.562,134.538
19200,0.529,136.697
19300,0.540,134.161
19400,0.462,140.573
19500,0.433,144.155
19600,0.534,134.582
19700,0.528,133.077
19800,0.488,136.927
19900,0.585,131.073
20000,0.553,132.704
20100,0.400,145.202
20200,0.581,130.629
20300,0.588,130.800
20400,0.537,133.001
20500,0.575,129.007
20600,0.584,129.127
20700,0.599,130.107
20800,0.573,128.413
20900,0.546,131.935
21000,0.598,129.616
21100,0.589,127.649
21200,0.606,126.595
21300,0.605,127.945
21400,0.443,138.656
21500,0.611,126.065
21600,0.604,126.256
21700,0.605,129.273
21800,0.582,125.043
21900,0.549,128.992
22000,0.519,131.847
22100,0.572,127.376
22200,0.616,123.630
22300,0.563,127.580
22400,0.587,126.425
22500,0.607,124.043
22600,0.587,123.710
22700,0.595,124.260
22800,0.648,121.955
22900,0.599,123.243
23000,0.630,122.015
23100,0.600,122.650
23200,0.617,122.693
23300,0.614,121.891
23400,0.553,126.274
23500,0.598,122.487
23600,0.519,128.555
23700,0.593,121.428
23800,0.601,122.095
23900,0.646,119.201
24000,0.636,119.568
24100,0.621,119.725
24200,0.542,124.340
24300,0.637,119.050
24400,0.560,122.467
24500,0.590,121.540
24600,0.620,118.407
24700,0.595,120.437
24800,0.605,118.957
24900,0.518,127.247
25000,0.537,123.920
25100,0.600,119.094
25200,0.606,119.186
25300,0.607,118.217
25400,0.498,126.734
25500,0.515,125.523
25600,0.610,119.093
25700,0.503,125.142
25800,0.641,115.452
25900,0.487,127.224
26000,0.599,118.211
26100,0.632,116.638
26200,0.501,127.529
26300,0.615,116.297
26400,0.622,116.336
26500,0.611,117.648
26600,0.500,124.634
26700,0.651,114.706
26800,0.671,113.304
26900,0.610,116.846
27000,0.630,113.987
27100,0.669,112.695
27200,0.663,113.050
27300,0.649,112.911
27400,0.652,112.790
27500,0.612,115.009
27600,0.563,118.713
27700,0.653,112.051
27800,0.589,115.678
27900,0.670,112.347
28000,0.656,111.599
28100,0.657,111.376
28200,0.582,116.114
28300,0.638,112.268
28400,0.653,111.113
28500,0.505,122.963
28600,0.664,110.753
28700,0.576,115.327
28800,0.676,111.070
28900,0.648,111.327
29000,0.619,113.264
29100,0.672,109.788
29200,0.646,110.926
29300,0.664,109.728
29400,0.657,110.057
29500,0.660,109.703
29600,0.570,115.835
29700,0.670,109.611
29800,0.574,115.131
29900,0.662,108.747
30000,0.574,113.252
30100,0.653,109.177
30200,0.665,108.978
30300,0.650,108.493
30400,0.681,107.959
30500,0.598,112.992
30600,0.686,107.783
30700,0.559,116.185
30800,0.604,111.227
30900,0.596,113.978
31000,0.631,110.512
31100,0.657,108.154
31200,0.650,108.488
31300,0.630,109.420
31400,0.637,109.705
31500,0.640,108.520
31600,0.676,106.837
31700,0.649,109.128
31800,0.637,108.531
31900,0.625,109.836
32000,0.700,105.843
32100,0.671,105.880
32200,0.520,117.645
32300,0.645,108.589
32400,0.681,105.866
32500,0.677,106.232
32600,0.635,108.763
32700,0.483,121.886
32800,0.692,104.628
32900,0.640,107.396
33000,0.639,107.776
33100,0.701,104.891
33200,0.648,107.144
33300,0.672,104.899
33400,0.647,106.793
33500,0.687,104.513
33600,0.702,103.883
33700,0.670,104.471
33800,0.583,111.344
33900,0.632,107.365
34000,0.555,113.556
34100,0.654,105.454
34200,0.580,112.701
34300,0.652,106.058
34400,0.674,103.185
34500,0.703,102.823
34600,0.692,103.016
34700,0.686,103.874
34800,0.671,102.825
34900,0.663,105.194
35000,0.658,104.573
35100,0.687,103.797
35200,0.641,105.829
35300,0.690,102.436
35400,0.684,103.486
35500,0.685,102.491
35600,0.669,103.395
35700,0.668,102.986
35800,0.685,103.308
35900,0.697,102.937
36000,0.694,101.872
36100,0.711,101.820
36200,0.714,101.233
36300,0.679,103.313
36400,0.671,102.155
36500,0.682,101.901
36600,0.707,100.890
36700,0.611,105.758
36800,0.634,106.489
36900,0.716,100.600
37000,0.685,101.436
37100,0.699,101.187
37200,0.711,100.792
37300,0.650,103.607
37400,0.703,99.957
37500,0.714,100.593
37600,0.673,101.161
37700,0.681,101.356
37800,0.611,105.366
37900,0.646,103.464
38000,0.709,100.423
38100,0.710,99.420
38200,0.704,100.090
38300,0.619,104.528
38400,0.711,99.510
38500,0.604,107.619
38600,0.662,100.568
38700,0.719,99.175
38800,0.705,99.382
38900,0.691,98.998
39000,0.708,98.543
39100,0.678,101.405
39200,0.701,99.233
39300,0.709,98.486
39400,0.704,99.412
39500,0.700,98.904
39600,0.682,99.273
39700,0.693,98.393
39800,0.707,98.882
39900,0.699,98.449
40000,0.692,98.953
40100,0.695,98.399
40200,0.702,97.859
40300,0.723,98.073
40400,0.700,98.572
40500,0.683,102.163
40600,0.715,99.029
40700,0.685,99.265
40800,0.712,97.423
40900,0.709,98.417
41000,0.708,97.301
41100,0.700,98.303
41200,0.685,98.978
41300,0.687,98.709
41400,0.687,98.039
41500,0.701,97.704
41600,0.724,97.075
41700,0.691,100.971
41800,0.708,96.635
41900,0.715,96.976
42000,0.678,98.956
42100,0.678,98.052
42200,0.716,96.769
42300,0.675,99.026
42400,0.702,97.228
42500,0.703,96.643
42600,0.711,98.249
42700,0.634,101.566
42800,0.714,96.920
42900,0.711,97.341
43000,0.586,105.307
43100,0.691,97.040
43200,0.718,96.550
43300,0.705,95.851
43400,0.714,95.931
43500,0.711,96.404
43600,0.704,96.648
43700,0.703,95.906
43800,0.673,97.971
43900,0.709,96.100
44000,0.723,95.666
44100,0.705,96.912
44200,0.702,96.094
44300,0.702,96.084
44400,0.711,95.128
44500,0.711,94.937
44600,0.612,103.656
44700,0.732,95.184
44800,0.641,99.321
44900,0.736,95.507
45000,0.732,94.495
45100,0.727,94.696
45200,0.668,97.939
45300,0.713,95.326
45400,0.721,94.416
45500,0.731,94.026
45600,0.684,97.474
45700,0.725,94.181
45800,0.720,94.362
45900,0.680,97.110
46000,0.702,95.169
46100,0.721,93.770
46200,0.733,94.199
46300,0.666,97.217
46400,0.717,94.639
46500,0.720,94.235
46600,0.730,93.746
46700,0.729,93.770
46800,0.696,95.709
46900,0.717,93.974
47000,0.712,94.082
47100,0.724,93.507
47200,0.726,94.049
47300,0.673,96.995
47400,0.696,94.500
47500,0.659,97.367
47600,0.649,98.836
47700,0.685,96.915
47800,0.679,95.527
47900,0.722,92.973
48000,0.739,92.820
48100,0.715,93.541
48200,0.730,93.474
48300,0.729,93.242
48400,0.745,92.932
48500,0.733,92.655
48600,0.730,93.193
48700,0.745,92.308
48800,0.734,92.533
48900,0.726,92.703
49000,0.709,93.729
49100,0.723,92.360
49200,0.696,93.926
49300,0.705,93.718
49400,0.723,92.590
49500,0.724,92.376
49600,0.672,96.164
49700,0.735,92.110
49800,0.695,94.060
49900,0.716,92.820
50000,0.737,91.608
50100,0.734,91.760
50200,0.735,92.490
50300,0.664,96.069
50400,0.731,91.993
50500,0.728,91.894
50600,0.686,94.381
50700,0.709,93.640
50800,0.734,91.429
50900,0.727,92.824
51000,0.734,91.584
51100,0.741,91.666
