0,0.001,566.583
100,0.157,293.484
200,0.162,276.305
300,0.161,270.224
400,0.168,263.711
500,0.173,259.038
600,0.167,257.747
700,0.162,257.683
800,0.166,255.464
900,0.166,258.371
1000,0.164,252.428
1100,0.162,253.040
1200,0.172,252.466
1300,0.170,251.570
1400,0.171,253.990
1500,0.170,253.119
1600,0.175,249.926
1700,0.164,250.658
1800,0.175,249.757
1900,0.172,249.687
2000,0.162,253.270
2100,0.178,249.665
2200,0.165,265.975
2300,0.174,249.709
2400,0.168,258.191
2500,0.172,249.570
2600,0.172,248.541
2700,0.172,251.245
2800,0.178,249.794
2900,0.163,250.162
3000,0.172,250.798
3100,0.171,248.667
3200,0.171,249.587
3300,0.176,249.592
3400,0.173,248.640
3500,0.174,251.379
3600,0.165,252.899
3700,0.174,252.014
3800,0.170,258.758
3900,0.176,247.792
4000,0.174,248.239
4100,0.188,247.713
4200,0.177,248.812
4300,0.172,249.637
4400,0.177,249.854
4500,0.180,250.618
4600,0.176,248.741
4700,0.169,249.375
4800,0.178,247.427
4900,0.178,250.380
5000,0.182,247.531
5100,0.175,247.173
5200,0.169,249.963
5300,0.180,247.658
5400,0.185,247.232
5500,0.183,245.299
5600,0.176,247.082
5700,0.167,257.073
5800,0.181,249.913
5900,0.187,247.172
6000,0.189,244.469
6100,0.185,246.135
6200,0.194,244.000
6300,0.172,246.011
6400,0.188,244.664
6500,0.185,246.449
6600,0.186,244.048
6700,0.206,242.651
6800,0.212,242.199
6900,0.229,240.172
7000,0.206,242.489
7100,0.186,239.637
7200,0.232,239.767
7300,0.241,235.540
7400,0.219,234.836
7500,0.206,239.755
7600,0.248,232.828
7700,0.211,232.764
7800,0.202,231.121
7900,0.259,229.751
8000,0.268,226.882
8100,0.285,222.954
8200,0.236,225.129
8300,0.285,220.327
8400,0.206,229.180
8500,0.200,229.371
8600,0.316,215.031
8700,0.246,219.398
8800,0.259,215.793
8900,0.324,210.579
9000,0.272,215.456
9100,0.307,209.320
9200,0.309,207.506
9300,0.316,209.692
9400,0.247,216.570
9500,0.267,210.370
9600,0.304,204.252
9700,0.325,201.608
9800,0.268,207.771
9900,0.349,198.919
10000,0.350,198.551
10100,0.333,196.745
10200,0.296,201.215
10300,0.256,208.189
10400,0.308,201.074
10500,0.363,193.685
10600,0.288,201.625
10700,0.305,197.761
10800,0.362,192.374
10900,0.360,190.369
11000,0.313,195.423
11100,0.358,190.646
11200,0.349,190.473
11300,0.297,199.533
11400,0.342,192.340
11500,0.346,188.608
11600,0.377,186.378
11700,0.253,204.159
11800,0.371,185.060
11900,0.354,187.539
12000,0.377,184.596
12100,0.354,187.867
12200,0.383,183.016
12300,0.380,182.610
12400,0.354,185.701
12500,0.354,186.851
12600,0.360,184.692
12700,0.367,183.339
12800,0.380,181.632
12900,0.297,195.335
13000,0.273,199.549
13100,0.365,182.172
13200,0.379,180.738
13300,0.311,191.765
13400,0.369,180.876
13500,0.376,180.298
13600,0.364,181.848
13700,0.341,186.339
13800,0.374,180.048
13900,0.384,178.157
14000,0.391,177.911
14100,0.390,177.431
14200,0.396,177.113
14300,0.387,176.692
14400,0.364,179.821
14500,0.400,175.992
14600,0.344,182.747
14700,0.369,179.963
14800,0.390,176.580
14900,0.403,174.494
15000,0.338,184.586
15100,0.397,175.741
15200,0.391,175.204
15300,0.366,180.052
15400,0.391,175.205
15500,0.368,179.891
15600,0.401,173.148
15700,0.333,185.789
15800,0.392,174.327
15900,0.404,172.766
16000,0.382,175.729
16100,0.401,172.965
16200,0.400,172.477
16300,0.401,172.414
16400,0.403,171.774
16500,0.393,173.388
16600,0.399,172.072
16700,0.401,171.937
16800,0.390,173.420
16900,0.378,175.728
17000,0.400,171.139
17100,0.403,170.912
17200,0.405,170.829
17300,0.381,174.635
17400,0.401,171.366
17500,0.252,210.617
17600,0.401,170.684
17700,0.384,175.005
17800,0.403,170.146
17900,0.407,170.349
18000,0.398,171.104
18100,0.408,169.590
18200,0.330,183.954
18300,0.374,176.891
18400,0.404,169.349
18500,0.394,171.885
18600,0.408,169.898
18700,0.405,169.470
18800,0.408,168.630
18900,0.395,171.111
19000,0.392,171.750
19100,0.394,171.159
19200,0.385,172.617
19300,0.399,171.033
19400,0.350,180.739
19500,0.412,168.100
19600,0.408,168.819
19700,0.409,168.297
19800,0.413,167.513
19900,0.250,211.827
20000,0.410,167.807
20100,0.384,172.038
20200,0.414,167.198
20300,0.386,172.744
20400,0.407,168.067
20500,0.381,173.112
20600,0.359,177.089
20700,0.411,166.860
20800,0.382,173.021
20900,0.376,173.708
21000,0.415,166.603
21100,0.405,168.735
21200,0.389,171.569
21300,0.414,167.162
21400,0.415,166.662
21500,0.393,169.988
21600,0.412,166.179
21700,0.404,168.335
21800,0.416,166.661
21900,0.407,167.257
22000,0.368,177.275
22100,0.412,166.097
22200,0.409,166.876
22300,0.400,168.397
22400,0.404,168.434
22500,0.347,181.301
22600,0.405,167.470
22700,0.406,167.183
22800,0.402,168.219
22900,0.414,166.091
23000,0.415,166.067
23100,0.416,165.355
23200,0.408,166.949
23300,0.388,170.073
23400,0.335,181.281
23500,0.382,171.533
23600,0.418,165.031
23700,0.417,165.681
23800,0.410,166.862
23900,0.414,164.979
24000,0.413,164.982
24100,0.383,171.824
24200,0.387,171.115
24300,0.386,172.405
24400,0.410,165.934
24500,0.401,169.229
24600,0.393,169.351
24700,0.414,165.235
24800,0.419,164.504
24900,0.417,164.632
25000,0.392,170.402
25100,0.391,168.844
25200,0.407,166.432
25300,0.417,164.384
25400,0.383,170.847
25500,0.417,165.002
25600,0.390,171.130
25700,0.408,167.186
25800,0.409,165.551
25900,0.412,164.974
26000,0.341,181.881
26100,0.414,165.047
26200,0.400,167.668
26300,0.359,176.255
26400,0.389,170.612
26500,0.360,176.453
26600,0.409,164.989
26700,0.407,167.258
26800,0.413,164.680
26900,0.385,170.459
27000,0.413,164.425
27100,0.410,165.304
27200,0.418,164.154
27300,0.410,166.065
27400,0.387,171.568
27500,0.420,163.911
27600,0.416,164.358
27700,0.393,168.781
27800,0.407,165.006
