0,0.001,643.924
100,0.183,294.137
200,0.199,270.130
300,0.199,259.089
400,0.203,255.125
500,0.189,258.767
600,0.196,244.924
700,0.182,245.316
800,0.211,239.650
900,0.206,235.636
1000,0.209,234.385
1100,0.212,234.740
1200,0.208,232.791
1300,0.206,233.783
1400,0.205,232.596
1500,0.205,231.801
1600,0.209,232.103
1700,0.198,239.492
1800,0.195,231.516
1900,0.205,232.152
2000,0.204,235.688
2100,0.206,228.832
2200,0.198,241.358
2300,0.210,228.650
2400,0.209,228.637
2500,0.210,228.213
2600,0.208,234.132
2700,0.200,229.793
2800,0.210,226.778
2900,0.206,233.758
3000,0.209,228.722
3100,0.212,229.664
3200,0.212,228.567
3300,0.211,226.325
3400,0.209,227.506
3500,0.203,229.219
3600,0.208,229.103
3700,0.210,227.737
3800,0.212,226.166
3900,0.211,224.978
4000,0.201,228.432
4100,0.206,230.984
4200,0.200,230.012
4300,0.204,227.796
4400,0.215,225.054
4500,0.205,228.709
4600,0.212,227.574
4700,0.213,227.957
4800,0.207,224.903
4900,0.208,225.203
5000,0.201,226.328
5100,0.217,224.930
5200,0.203,228.232
5300,0.213,225.381
5400,0.213,225.130
5500,0.214,226.038
5600,0.205,231.776
5700,0.213,225.793
5800,0.212,224.937
5900,0.214,224.972
6000,0.214,226.222
6100,0.211,224.859
6200,0.205,231.414
6300,0.211,225.080
6400,0.211,223.270
6500,0.199,234.239
6600,0.212,224.418
6700,0.210,230.394
6800,0.214,224.232
6900,0.214,224.053
7000,0.212,228.403
7100,0.219,223.115
7200,0.211,223.610
7300,0.207,225.569
7400,0.214,223.441
7500,0.221,221.365
7600,0.215,222.433
7700,0.221,222.828
7800,0.221,223.956
7900,0.232,223.278
8000,0.218,223.492
8100,0.214,223.392
8200,0.224,222.087
8300,0.224,224.328
8400,0.240,219.018
8500,0.247,219.190
8600,0.221,220.906
8700,0.221,227.244
8800,0.234,218.754
8900,0.244,219.142
9000,0.245,217.047
9100,0.249,216.083
9200,0.250,214.449
9300,0.237,213.834
9400,0.232,219.964
9500,0.275,211.179
9600,0.275,213.427
9700,0.277,210.164
9800,0.266,211.212
9900,0.252,209.251
10000,0.222,216.099
10100,0.273,207.283
10200,0.296,211.104
10300,0.292,208.071
10400,0.280,204.189
10500,0.308,202.586
10600,0.301,201.620
10700,0.311,200.756
10800,0.319,199.837
10900,0.332,196.594
11000,0.308,199.762
11100,0.348,194.005
11200,0.350,195.829
11300,0.338,192.986
11400,0.378,190.783
11500,0.356,189.556
11600,0.311,191.672
11700,0.350,187.472
11800,0.347,193.099
11900,0.358,187.268
12000,0.342,184.688
12100,0.418,183.355
12200,0.374,181.650
12300,0.412,180.042
12400,0.400,179.410
12500,0.399,178.228
12600,0.343,184.200
12700,0.388,176.409
12800,0.406,177.140
12900,0.363,177.620
13000,0.401,176.393
13100,0.369,175.538
13200,0.362,174.361
13300,0.264,187.944
13400,0.384,171.241
13500,0.352,174.998
13600,0.443,169.752
13700,0.387,169.108
13800,0.406,169.716
13900,0.257,188.015
14000,0.417,168.890
14100,0.457,165.465
